created_at,utm_source,utm_medium,extra_leads,tag
2024-01-03 18:18:00,unisender,email,"{15921749,16695207,16773339}",Pandas-v2
2024-01-16 18:23:00,unisender,email,"{17146799,17328989}",Pandas-pre
2024-02-21 22:14:00,unisender,email,"{16748663,17100103}",Workshop-RFM
2024-02-22 10:38:00,bot,events-simulative,"{16001125,16761823}",Студент
2024-02-22 19:29:00,youtube,web-online,"{16259985,16762065,19576502,24830799}",Студент
2024-03-05 10:43:00,telegram,social,"{17099545,17756329,18078281}",ROADMAP
2024-03-19 10:22:00,telegram,social,"{16081745,16601531,17159091,18908721}",Ads-metrics
2024-03-21 10:07:00,,,"{17124341,17323493,18223273}",DA-TEST
2024-03-27 16:14:00,telegram,social,"{15921749,16695207,16773339}",HARD-SQL
2024-03-27 16:17:00,telegram,bot-send,"{15548959,16763825,18256737,19434630}",tinkoff-1
2024-03-29 12:34:00,telegram,bot-send,"{16528877,16801525,16816427,16865855}",tinkoff-1
2024-04-05 17:55:00,telegram,bot-send,"{17154281,18638507}",SPEC-DA-TEST-START
2024-04-05 18:08:00,telegram,bot-send,"{17154281,18638507}",SPEC-DA-TEST
2024-04-06 07:15:00,telegram,bot-send,"{17146943,18333051,18385799,18908377}",SPEC-DA-TEST-START
2024-04-09 09:15:00,telegram,social,{17160145},Python-FREE
2024-04-11 08:40:00,telegram,social,"{5983741,16765093}",ROADMAP
2024-04-15 12:35:00,telegram,bot-send,"{15999339,16764375}",Ads-metrics
2024-04-15 18:19:00,unisender,email,{16930131},Python-FREE
2024-04-15 18:28:00,telegram,social,{16069723},Python-FREE
2024-04-16 11:57:00,telegram,social,"{17129421,17562213}",SQL-16-04-24
2024-04-16 13:36:00,telegram,bot-send,{11377605},SQL-16-04-24
2024-04-16 16:09:00,telegram,bot-send,"{16691305,16798093}",SQL-16-04-24
2024-04-16 16:19:00,telegram,social,"{16691305,16798093}",SQL-16-04-24
2024-04-17 07:38:00,telegram,bot-send,{15927361},Python-FREE
2024-04-18 15:16:00,itresume,block,"{5693721,16690195,18716943}",Студент
2024-04-19 06:54:00,vk_ads,cpm,{11074775},Workshop-RFM
2024-04-19 07:19:00,,,"{16739833,24522659}",Студент
2024-04-19 12:14:00,Unisender,email,{15930551},SPEC-DA-TEST-START
2024-04-19 15:59:00,Unisender,email,{5844181},SPEC-DA-TEST
2024-05-24 06:29:00,unisender,email,"{11454861,21354740}",Предзапись DA
2024-07-23 09:16:00,telegram,social,"{16002965,18672699}",web_23_07
2024-09-21 21:43:00,telegram,bot-send,{16531725},web-2409
2025-01-27 15:36:00,telegram,paid-placement,{16669409},web-2801
2025-01-27 16:03:00,telegram,bot-send,{15920135},web-2801
2025-01-27 17:38:00,telegram,social,{17177205},portfolio ideas
2025-01-27 19:33:00,telegram,bot-send,{16603359},web-2801
2025-01-27 21:52:00,telegram,paid-placement,"{15924193,17562089}",web-2801
2025-01-28 08:50:00,telegram,bot-send,{16257235},web-2801
2025-01-28 08:52:00,telegram,bot-send,"{16528877,16801525,16816427,16865855}",web-2801
2025-01-28 08:54:00,unisender,email,"{15570281,16770335}",web-2801
2025-01-28 08:55:00,telegram,bot-send,{17070179},web-2801
2025-01-28 08:58:00,telegram,bot-send,{12488361},web-2801
2025-01-28 09:01:00,telegram,bot-send,"{5800233,16764845}",web-2801
2025-01-28 09:02:00,telegram,bot-send,"{15999793,17100049,18568773}",web-2801
2025-01-28 09:19:00,unisender,email,{17168589},web-2801
2025-01-28 09:21:00,telegram,bot-send,"{15922169,16767575}",web-2801
2025-01-28 09:23:00,telegram,bot-send,"{8597793,15922723,17127455}",web-2801
2025-01-28 09:41:00,telegram,bot-send,"{16684485,18689443}",web-2801
2025-01-28 09:44:00,telegram,bot-send,{16784739},web-2801
2025-01-28 10:08:00,telegram,bot-send,{15922359},web-2801
2025-01-28 10:48:00,unisender,email,"{10331397,16761959}",web-2801
2025-01-28 10:48:00,unisender,email,"{10331397,16761959}",web-2801
2023-12-15 10:04:00,bot,events-simulative,{16005629},Pandas
2023-12-15 10:16:00,bot,testovoe-ozon,"{16528877,16801525,16816427,16865855}",Pandas
2023-12-15 11:03:00,bot,events-simulative,"{10694763,10904619}",Pandas
2023-12-15 11:30:00,telegram,,{15607005},Pandas
2023-12-15 11:30:00,telegram,,{16868745},Pandas
2023-12-15 11:36:00,telegram,,{16868745},Pandas
2023-12-15 11:59:00,bot,events-simulative,{16784741},Pandas
2023-12-15 11:59:00,bot,events-simulative,{16784741},Pandas
2023-12-15 12:37:00,bot,events-simulative,"{16766369,17160145,17556815}",Pandas
2023-12-15 12:37:00,bot,events-simulative,"{16766369,17160145,17556815}",Pandas
2023-12-15 16:35:00,telegram,itresume,{5799545},HARD-SQL
2023-12-15 16:35:00,telegram,itresume,{5799545},HARD-SQL
2023-12-15 16:54:00,vk,,"{16003565,16764873,17290925,17553527,17829067,19544884,19867361,20886197,24161655,24395845}",Pandas
2023-12-15 19:02:00,vkontakte,cpc,"{16669409,24574945}",Pandas
2023-12-17 14:12:00,bot,testovoe-ozon,{16924767},Pandas
2023-12-22 08:13:00,Unisender,email,{17070179},Pandas-VIP
2023-12-26 17:37:00,telegram,,"{17147401,17177859}",Pandas-pre
2023-12-26 17:37:00,telegram,,"{17147401,17177859}",Pandas-v2
2023-12-26 17:42:00,Unisender,email,"{17147401,17177859}",Pandas-v2
2023-12-26 17:54:00,unisender,email,"{17064877,17101475}",Заморозка
2023-12-26 17:57:00,telegram,,"{17147401,17177859}",Pandas-pre
2023-12-26 17:57:00,telegram,,"{17147401,17177859}",Pandas-v2
2023-12-26 18:15:00,Unisender,email,{17177743},Pandas-v2
2023-12-26 18:15:00,Unisender,email,{17177743},Pandas-VIP
2023-12-26 18:19:00,,,{17178355},Консультация
2023-12-26 18:23:00,youtube,25-12-2023,{16864421},НГ-Оплата
2023-12-26 18:24:00,youtube,25-12-2023,{16864421},Студент
2023-12-27 08:11:00,vkontakte,cpc,{9041779},Pandas-pre
2023-12-27 08:11:00,vkontakte,cpc,{9041779},Pandas-v2
2023-12-27 08:19:00,,,{9041779},Pandas-pre
2023-12-27 08:21:00,,,{9041779},Pandas-v2
2023-12-27 08:24:00,,,{9041779},Pandas-pre
2023-12-27 08:25:00,,,{9041779},Pandas-pre
2023-12-27 08:30:00,,,{9041779},Pandas-v2
2023-12-27 08:33:00,,,{9041779},Pandas-pre
2023-12-27 08:33:00,,,{9041779},Pandas-v2
2023-12-27 14:24:00,telegram,bot,"{17146035,17191367}",Заморозка
2023-12-27 14:28:00,unisender,email,{5801075},Блог
2023-12-27 17:08:00,unisender,email,"{15921749,16695207,16773339}",Блог
2023-12-28 03:39:00,youtube,web-online,{16762351},НГ-Оплата
2023-12-28 05:00:00,,,{16762351},НГ-Оплата
2023-12-28 05:02:00,,,{16762351},Студент
2023-12-28 05:41:00,bot,rachet-product-metrics,{17198039},6 каверз
2023-12-28 13:34:00,yandex,cpc,{17212651},Экскурсия
2024-01-03 09:30:00,unisender,email,"{5814679,20781819}",Pandas-v2
2024-01-03 13:27:00,bot,events-simulative,"{15995043,16764165,18222859}",Pandas-v2
2024-01-25 17:11:00,telegram,social,{15996447},Workshop-RFM
2024-01-29 08:19:00,telegram,bot-send,"{8887233,16766255}",Pandas-VIP
2024-02-08 07:24:00,unisender,email,{5801075},Экскурсия
2024-02-08 08:04:00,telegram,social,"{16769821,16820275,17193675}",6 каверз
2024-02-09 11:26:00,unisender,email,{17212651},Студент
2024-02-13 06:04:00,,,{17178355},Студент
2024-02-17 13:04:00,instagram,cpa,"{5809177,16767187,16767203}",Workshop-RFM
2024-02-19 14:34:00,telegram,bot-send,{16529727},Workshop-RFM
2024-02-19 14:41:00,telegram,bot-send,{16841379},Workshop-RFM
2024-02-19 15:01:00,telegram,bot-send,"{15621747,16768801}",Workshop-RFM
2024-02-19 15:02:00,telegram,bot-send,"{11014471,18361379}",Workshop-RFM
2024-02-19 16:06:00,telegram,bot-send,{5800297},Workshop-RFM
2024-02-19 17:46:00,telegram,bot-send,"{15922169,16767575}",Workshop-RFM
2024-02-19 18:19:00,telegram,bot-send,"{16170213,16978525}",Workshop-RFM
2024-02-19 18:19:00,telegram,bot-send,"{16170213,16978525}",Workshop-RFM
2024-02-20 06:21:00,telegram,bot-send,"{15946741,16764241,20152897}",Workshop-RFM
2024-02-22 17:23:00,telegram,social,"{16743379,19453462,21000955}",HARD-SQL
2024-03-08 08:48:00,telegram,social,{12367367},08.03.2024
2024-03-08 10:45:00,unisender,email,{15930551},08.03.2024
2024-04-12 14:57:00,telegram,social,{13166349},DA-TEST-START
2024-04-16 19:32:00,telegram,social,"{8328733,20015455}",DA-TEST
2024-04-16 19:32:00,,,{16087433},Python-FREE
2024-04-16 19:49:00,unisender,email,"{15548959,16763825,18256737,19434630}",Python-FREE
2024-04-16 20:37:00,telegram,social,"{16766403,17180005,18352763,18371345,18522335}",SQL-16-04-24
2024-04-23 20:21:00,unisender,email,"{16002965,18672699}",SQL-16-04-24
2024-04-24 22:31:00,telegram,social,{11807293},Python-FREE
2024-04-26 11:10:00,telegram,bot-send,{15417229},tinkoff-1
2024-04-26 14:03:00,telegram,social,{13166349},abc-portfolio
2024-05-23 09:27:00,unisender,email,{2494413},20ideas
2024-06-09 08:48:00,telegram,bot-send,{16287433},web_13_06
2024-06-09 08:59:00,telegram,social,"{11787181,12343743,25212617}",web_13_06
2024-06-09 13:06:00,telegram,bot-send,"{15931977,16764213}",web_13_06
2024-06-10 08:22:00,unisender,email,{17110453},Python-FREE
2024-06-10 18:55:00,,analyticsgrowthmindset,{15932451},web_13_06
2024-06-11 08:35:00,telegram,social,{11377605},web_13_06
2024-06-13 16:07:00,,,"{17146903,20603317}",web_13_06
2024-06-17 08:32:00,unisender,email,"{16815989,19322542,20014965}",КАРЬЕРНЫЙ
2024-06-17 08:49:00,telegram,bot-send,{17034101},КАРЬЕРНЫЙ
2024-06-17 08:58:00,telegram,bot-send,{15923167},КАРЬЕРНЫЙ
2024-06-17 08:58:00,telegram,bot-send,"{16815413,17006383,17006385}",КАРЬЕРНЫЙ
2024-06-17 08:58:00,telegram,bot-send,{16770865},КАРЬЕРНЫЙ
2024-06-17 09:00:00,partner,itresume,{11377605},6 каверз
2024-06-17 10:43:00,unisender,email,{16003161},КАРЬЕРНЫЙ
2024-06-17 12:14:00,telegram,social,"{17129421,17562213}",КАРЬЕРНЫЙ
2024-09-10 08:51:00,Unisender,email,{16370861},become-analyst
2024-09-10 09:08:00,bloger,post,{16743397},become-analyst
2024-09-17 17:08:00,telegram,social,{16238231},become-bi
2024-09-24 16:26:00,Unisender,email,{5804161},web-2409
2024-10-23 16:39:00,telegram,social,"{7710743,14717267}",web-2310
2024-10-25 14:35:00,telegram,bot-send,{7366116},web-2910
2024-10-25 14:42:00,telegram,bot-send,{5804161},web-2910
2024-10-25 15:04:00,admitad,,{16299591},Python-FREE
2024-10-25 15:09:00,telegram,social,{11989079},web-2910
2024-10-25 15:12:00,telegram,bot-send,"{16003565,16764873,17290925,17553527,17829067,19544884,19867361,20886197,24161655,24395845}",web-2910
2024-10-25 15:18:00,telegram,bot-send,"{16013171,16762871}",web-2910
2024-10-25 15:33:00,telegram,social,"{16003159,18616975}",web-2910
2024-10-25 15:33:00,telegram,social,"{17147699,17428973,17428975,18451713}",web-2910
2024-10-25 15:34:00,telegram,bot-send,{16842355},web-2910
2024-10-25 15:38:00,telegram,social,"{899109,18648001}",web-2910
2024-10-25 15:50:00,telegram,social,{15929783},web-2910
2024-10-25 17:00:00,telegram,social,{15960225},web-2910
2025-01-28 11:11:00,telegram,social,{15924251},web-2801
2025-01-28 11:23:00,telegram,bot-send,"{15882917,17164025}",web-2801
2025-01-28 12:09:00,unisender,email,{16016135},web-2801
2025-01-28 12:09:00,unisender,email,{16016135},web-2801
2025-01-28 12:14:00,telegram,bot-send,"{17262125,17262127}",web-2801
2025-01-28 12:38:00,unisender,email,"{15545853,24411065,24447353}",web-2801
2025-01-28 12:54:00,unisender,email,{5807709},web-2801
2025-01-28 14:42:00,telegram,bot-send,"{16743379,19453462,21000955}",web-2801
2025-01-28 14:48:00,telegram,social,{6707403},Студент
2025-01-28 15:02:00,telegram,paid-placement,"{16761837,21782923}",autoweb-yandex
2025-01-28 15:05:00,unisender,email,{17168589},web-2801
2025-01-28 15:15:00,telegram,bot-send,{16547969},web-2801
2025-01-28 15:19:00,telegram,bot-send,{16978579},web-2801
2023-12-16 10:58:00,unisender,email,"{5814679,20781819}",Pandas
2023-12-16 10:59:00,unisender,email,"{5814679,20781819}",Pandas
2023-12-16 11:31:00,telegram,itresume,{15923745},HARD-SQL
2023-12-17 03:25:00,telegram,,{16842355},Pandas
2023-12-17 03:25:00,telegram,,{16842355},Pandas
2023-12-17 08:39:00,telegram,bot,"{16762221,16954607}",Экскурсия
2023-12-17 08:45:00,yandex,cpc,{16847909},Экскурсия
2023-12-17 13:41:00,vk,itresume,{16740831},Pandas
2024-01-16 17:04:00,telegram,itresume,"{16763135,17560101}",Pandas-pre
2024-02-20 08:39:00,bot,events-simulative,{16847909},Студент
2024-02-20 11:36:00,unisender,email,"{17150867,17177837}",Workshop-RFM
2024-02-20 11:38:00,telegram,bot-send,"{11792445,16764207}",Workshop-RFM
2024-02-20 11:39:00,unisender,email,{5807709},Workshop-RFM
2024-02-20 11:41:00,telegram,bot-send,{15539831},Workshop-RFM
2024-02-20 11:43:00,unisender,email,{16037581},Workshop-RFM
2024-02-20 12:10:00,telegram,bot-send,{16528805},Workshop-RFM
2024-02-20 12:32:00,telegram,bot-send,"{16864161,18675121}",Workshop-RFM
2024-02-20 12:39:00,unisender,email,{11980183},Workshop-RFM
2024-02-20 13:23:00,unisender,email,"{15545853,24411065,24447353}",Workshop-RFM
2024-02-20 14:31:00,telegram,social,"{15908653,16763405}",6 каверз
2024-02-20 16:01:00,telegram,bot-send,"{16529705,17157253}",Workshop-RFM
2024-02-20 16:09:00,unisender,email,{16769049},Workshop-RFM
2024-02-20 18:50:00,,,{15932451},Workshop-RFM
2024-02-20 19:47:00,telegram,bot-send,"{16774081,17032641}",Workshop-RFM
2024-02-20 20:28:00,livedigital,video,{16741325},Оплата
2024-02-20 20:54:00,livedigital,video,{16741325},Студент
2024-02-21 03:40:00,telegram,bot-send,{16529237},Workshop-RFM
2024-02-21 10:06:00,telegram,social,{16529429},HARD-SQL
2024-02-21 10:06:00,telegram,social,{16529429},HARD-SQL
2024-02-21 10:18:00,unsender,email,"{5983741,16765093}",HARD-SQL
2024-02-21 10:18:00,unsender,email,"{5983741,16765093}",HARD-SQL
2024-02-21 10:50:00,telegram,bot-send,{17032093},Workshop-RFM
2024-02-21 10:54:00,telegram,bot-send,{15539831},Студент
2024-02-21 11:01:00,unsender,email,{15539831},HARD-SQL
2024-02-21 11:01:00,unsender,email,{15539831},HARD-SQL
2024-02-21 11:02:00,telegram,social,"{15555667,16762071}",HARD-SQL
2024-02-21 12:29:00,telegram,social,"{16003565,16764873,17290925,17553527,17829067,19544884,19867361,20886197,24161655,24395845}",HARD-SQL
2024-02-21 16:20:00,unisender,email,"{15591603,16773121,18378405}",Workshop-RFM
2024-02-21 16:34:00,unsender,email,{16008929},HARD-SQL
2024-02-21 17:38:00,telegram,social,"{15916041,18583517}",HARD-SQL
2024-02-21 18:28:00,telegram,social,"{9164281,17166441}",HARD-SQL
2024-02-21 18:43:00,telegram,social,"{15916041,18583517}",HARD-SQL
2024-02-21 21:47:00,telegram,social,"{15557477,16767411}",HARD-SQL
2024-02-21 21:47:00,telegram,social,"{15557477,16767411}",HARD-SQL
2024-02-22 05:38:00,unsender,email,"{16013985,17154261,19412264,20682793}",HARD-SQL
2024-02-22 05:38:00,unsender,email,"{16013985,17154261,19412264,20682793}",HARD-SQL
2024-02-22 07:23:00,unsender,email,"{8358657,16574417}",HARD-SQL
2024-02-22 07:23:00,unsender,email,"{8358657,16574417}",HARD-SQL
2024-02-22 09:15:00,bot,cpc,{15941867},Студент
2024-02-22 10:02:00,telegram,bot-send,{5801075},Workshop-RFM
2024-03-07 08:32:00,telegram,bot-send,"{17147329,17580017,21615360}",ROADMAP
2024-03-08 08:19:00,telegram,bot-send,"{16011643,16871171,19092417}",08.03.2024
2024-03-08 09:24:00,telegram,social,"{15882917,17164025}",08.03.2024
2024-03-09 10:14:00,unisender,email,{15929467},08.03.2024
2024-03-10 09:03:00,telegram,social,"{15560051,16754921}",08.03.2024
2024-03-10 09:03:00,telegram,social,{16270415},08.03.2024
2024-03-10 11:04:00,telegram,bot-send,"{15916041,18583517}",08.03.2024
2024-03-19 10:34:00,unisender,email,"{16785101,17610155}",Ads-metrics
2024-05-13 15:27:00,unisender,email,{9832301},plan-python
2024-05-20 11:38:00,telegram,social,"{15908653,16763405}",DA-TEST-START
2024-05-22 10:32:00,telegram,social,"{16001125,16761823}",Студент
2024-06-17 18:17:00,unisender,email,"{16833811,16833813}",КАРЬЕРНЫЙ
2024-07-09 16:11:00,telegram,social,{9327543},web_09_07
2024-07-09 17:13:00,telegram,bot-send,{16489279},web_09_07
2024-07-16 10:43:00,telegram,social,"{16275885,17101289}",КАРЬЕРНЫЙ
2024-07-16 11:24:00,telegram,bot-send,"{16762199,18914983,20980525}",КАРЬЕРНЫЙ
2024-07-16 12:36:00,telegram,bot-send,{15999087},КАРЬЕРНЫЙ
2024-07-16 12:53:00,telegram,social,{5825207},КАРЬЕРНЫЙ
2024-07-16 13:20:00,telegram,social,"{16561641,17151733}",КАРЬЕРНЫЙ
2024-07-23 09:18:00,telegram,bot-send,{15564527},web_23_07
2024-07-27 13:55:00,admitad,,{13166349},Python-FREE
2024-08-16 10:01:00,telegram,social,"{15903385,16766413,18515647}",intensive-analyst
2024-08-18 20:11:00,telegram,bot-send,"{2200671,5806435,18084533,20586583}",intensive-analyst
2024-08-20 14:22:00,bloger,post,"{17154281,18638507}",intensive-analyst
2024-08-20 15:33:00,telegram,social,"{15999793,17100049,18568773}",intensive-analyst
2024-08-20 15:58:00,telegram,social,"{16552793,17148487}",intensive-analyst
2024-08-20 16:11:00,telegram,social,"{17099545,17756329,18078281}",intensive-analyst
2024-08-21 10:56:00,telegram,bot-send,{16924767},plan-python
2024-09-04 17:52:00,unisender,email,"{16572479,17133213}",become-analyst
2024-09-18 07:24:00,telegram,social,{16582491},student-project
2024-10-08 16:13:00,telegram,social,"{15916041,18583517}",web-geo-analyt
2024-10-25 17:48:00,telegram,bot-send,{17150061},web-2910
2024-10-26 05:47:00,telegram,social,{16238231},web-2910
2024-10-26 05:48:00,telegram,social,{15538843},web-2910
2024-10-26 06:17:00,telegram,social,{15538843},web-2910
2024-11-06 16:01:00,telegram,bot-send,"{15208695,17145269,21719045}",web-0611
2024-11-06 16:29:00,telegram,social,{16078217},web-0611
2024-11-14 00:10:00,bloger,post,"{16259985,16762065,19576502,24830799}",web-1211
2024-11-18 16:06:00,telegram,social,"{15938237,16761965}",HARD-SQL
2023-12-13 07:47:00,unisender,email,"{10694763,10904619}",LTV-Веб
2023-12-13 09:16:00,bot,vebinar-pandas,"{16003159,18616975}",6 каверз
2023-12-13 09:25:00,telegram,,{16033989},LTV-Веб
2023-12-19 10:16:00,unisender,email,{5801075},Кейс-АЦ
2023-12-29 18:08:00,unisender,email,{16463705},Студент
2024-01-17 13:20:00,unisender,email,"{9343497,22856197,25323757}",Pandas-v3
2024-01-17 15:52:00,unisender,email,"{15557477,16767411}",Pandas-v3
2024-01-17 15:52:00,unisender,email,"{15557477,16767411}",Pandas-v3
2024-01-17 15:53:00,telegram,itresume,"{15943891,16773887}",Pandas-pre
2024-01-17 15:53:00,telegram,itresume,"{15943891,16773887}",Pandas-v3
2024-01-17 15:53:00,telegram,itresume,"{15943891,16773887}",Pandas-v3
2024-01-17 15:56:00,telegram,bot-send,"{15557477,16767411}",Pandas-v3
2024-01-17 17:23:00,unisender,email,"{16669409,24574945}",Pandas-v3
2024-01-17 19:01:00,unisender,email,{15960225},Pandas-v3
2024-01-18 05:13:00,unisender,email,{17175813},Pandas-v3
2024-01-18 05:13:00,unisender,email,{17175813},Pandas-v3
2024-02-25 08:24:00,instagram,cpa,{11537905},Workshop-RFM
2024-03-01 14:49:00,telegram,bot-send,"{15922169,16767575}",HARD-SQL
2024-03-05 13:04:00,telegram,social,"{17141409,18672391}",ROADMAP
2024-03-05 13:39:00,telegram,bot-send,"{16529751,18612143}",ROADMAP
2024-03-07 12:12:00,telegram,bot-send,"{16741423,18595441}",ROADMAP
2024-03-09 08:02:00,telegram,bot-send,"{16013985,17154261,19412264,20682793}",08.03.2024
2024-03-09 08:03:00,unisender,email,"{15545853,24411065,24447353}",08.03.2024
2024-03-09 08:23:00,telegram,bot-send,{5804161},08.03.2024
2024-03-12 09:37:00,unisender,email,"{16066779,16770183}",portfolio ideas
2024-03-12 09:49:00,unisender,email,{16857289},20ideas
2024-03-12 10:34:00,telegram,social,{6707403},20ideas
2024-03-12 10:34:00,telegram,social,{6707403},portfolio ideas
2024-03-20 09:33:00,telegram,bot-send,"{16011643,19950481,20319115}",Ads-metrics
2024-03-20 10:09:00,telegram,social,"{15970405,16774017}",Ads-metrics
2024-03-26 08:39:00,telegram,bot,"{15969863,18953713}",Экскурсия
